"Event_name","Event_url","Event_Date","Event_Location","Event_fighter_name","Event_fighter_url","Event_fighter_KD","Event_fighter_STR","Event_fighter_TD","Event_fighter_WiDivision","Event_fighter_win","Event_fighter_win_url","Event_fighter_selection1","Event_fighter_ROUND","Event_fighter_TIME"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Rafael Dos Anjos","http://www.ufcstats.com/fighter-details/6a2f7c151031653d","0","66","0","Lightweight","win","http://www.ufcstats.com/fight-details/05f8696303709939","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Evan Dunham","http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6","0","68","3","Lightweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Rafael Natal","http://www.ufcstats.com/fighter-details/0dba4df5f34d5ff0","0","29","1","Middleweight","win","http://www.ufcstats.com/fight-details/59bb17087b12ad35","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Joao Zeferino","http://www.ufcstats.com/fighter-details/be4076c9e8d791e3","0","14","0","Middleweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Nik Lentz","http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37","1","42","4","Featherweight","win","http://www.ufcstats.com/fight-details/cf5f9da861c5e63f","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Hacran Dias","http://www.ufcstats.com/fighter-details/ed209f6618c82e41","0","40","1","Featherweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Francisco Trinaldo","http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9","0","5","1","Lightweight","win","http://www.ufcstats.com/fight-details/91f33ac24fb39eca","SUB","1","3:08"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Mike Rio","http://www.ufcstats.com/fighter-details/af90b10c785ced3e","0","5","1","Lightweight","","","","1","3:08"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Gleison Tibau","http://www.ufcstats.com/fighter-details/75e5fec9f72910ef","0","21","2","Lightweight","win","http://www.ufcstats.com/fight-details/edc4e54d5258eea8","SUB","2","2:34"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","John Cholish","http://www.ufcstats.com/fighter-details/03c9994c5b8958ec","0","9","0","Lightweight","","","","2","2:34"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Paulo Thiago","http://www.ufcstats.com/fighter-details/30a09e43f15f1d75","0","46","2","Welterweight","win","http://www.ufcstats.com/fight-details/4b4c4df2778538d9","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Michel Prazeres","http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93","0","30","3","Welterweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Iuri Alcantara","http://www.ufcstats.com/fighter-details/2f95a3c6d58b2aad","0","19","0","Bantamweight","win","http://www.ufcstats.com/fight-details/019b88d4ac875ae4","KO/TKO","1","2:31"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Iliarde Santos","http://www.ufcstats.com/fighter-details/14aa21bc82cac57d","0","3","0","Bantamweight","","","","1","2:31"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Fabio Maldonado","http://www.ufcstats.com/fighter-details/1fb80f46d3c105d9","0","100","1","Light Heavyweight","win","http://www.ufcstats.com/fight-details/11249454ed5fd71f","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Roger Hollett","http://www.ufcstats.com/fighter-details/27d65e9d0fba61ea","0","29","2","Light Heavyweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","John Lineker","http://www.ufcstats.com/fighter-details/c268b2cfebccf652","3","36","0","Flyweight","win","http://www.ufcstats.com/fight-details/8aff100107d0ba11","KO/TKO","2","1:07"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Azamat Gashimov","http://www.ufcstats.com/fighter-details/a1b0715c4fd2dbd3","0","7","0","Flyweight","","","","2","1:07"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Jussier Formiga","http://www.ufcstats.com/fighter-details/b102c26727306ab6","0","10","4","Flyweight","win","http://www.ufcstats.com/fight-details/caa56c26127bf7e8","U-DEC","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Chris Cariaso","http://www.ufcstats.com/fighter-details/b2e3aca4cd363477","0","26","1","Flyweight","","","","3","5:00"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Lucas Martins","http://www.ufcstats.com/fighter-details/7413b80dbb0f8f9f","1","39","0","Lightweight","win","http://www.ufcstats.com/fight-details/eacfc05c3e5ead5e","KO/TKO","3","0:13"
"UFC on FX: Belfort vs. Rockhold","http://www.ufcstats.com/event-details/030f08370fd1c2bb","May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil","Jeremy Larsen","http://www.ufcstats.com/fighter-details/c3bd649a9194e50c","1","52","2","Lightweight","","","","3","0:13"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Jon Jones","http://www.ufcstats.com/fighter-details/07f72a2a7591b409","0","20","3","Light Heavyweight","win","http://www.ufcstats.com/fight-details/8151421edf24a821","KO/TKO","1","4:33"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Chael Sonnen","http://www.ufcstats.com/fighter-details/48d1f690b763934c","0","6","0","Light Heavyweight","","","","1","4:33"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Michael Bisping","http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2","0","93","0","Middleweight","win","http://www.ufcstats.com/fight-details/1ac61e415deca2fe","U-DEC","3","4:31"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Alan Belcher","http://www.ufcstats.com/fighter-details/4130a743d9d22163","0","29","0","Middleweight","","","","3","4:31"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Roy Nelson","http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d","1","2","0","Heavyweight","win","http://www.ufcstats.com/fight-details/04e6a26fe2a4017d","KO/TKO","1","2:03"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Cheick Kongo","http://www.ufcstats.com/fighter-details/1eacf73d6a0055dc","0","4","0","Heavyweight","","","","1","2:03"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Phil Davis","http://www.ufcstats.com/fighter-details/902ab9197b83d0db","0","79","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/c29850ed8d9d1073","U-DEC","3","5:00"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Vinny Magalhaes","http://www.ufcstats.com/fighter-details/88a9bc81271ccd89","0","29","1","Light Heavyweight","","","","3","5:00"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Jim Miller","http://www.ufcstats.com/fighter-details/d1941565abf50b16","0","27","1","Lightweight","nc","http://www.ufcstats.com/fight-details/bb59b82bddc96cca","Overturned","3","4:02"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Pat Healy","http://www.ufcstats.com/fighter-details/50d2f0018bcf9eef","0","53","5","Lightweight","","","","3","4:02"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Rustam Khabilov","http://www.ufcstats.com/fighter-details/9b7694d064a8a0ad","0","3","1","Lightweight","win","http://www.ufcstats.com/fight-details/59ad5b88804afbf5","KO/TKO","1","2:32"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Yancy Medeiros","http://www.ufcstats.com/fighter-details/813550bc53b15fb0","0","4","0","Lightweight","","","","1","2:32"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Ovince Saint Preux","http://www.ufcstats.com/fighter-details/50db8711c70196cd","0","47","0","Light Heavyweight","win","http://www.ufcstats.com/fight-details/523e8ca343a0becc","M-DEC","3","0:33"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Gian Villante","http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc","0","28","0","Light Heavyweight","","","","3","0:33"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Sara McMann","http://www.ufcstats.com/fighter-details/7be74a12d7352df2","0","8","2","Women's Bantamweight","win","http://www.ufcstats.com/fight-details/fb30b2752d3dc1eb","KO/TKO","1","4:06"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Sheila Gaff","http://www.ufcstats.com/fighter-details/837d30395faca41e","0","7","0","Women's Bantamweight","","","","1","4:06"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Bryan Caraway","http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb","0","43","3","Bantamweight","win","http://www.ufcstats.com/fight-details/372a0456aa4ff6cf","SUB","3","4:44"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Johnny Bedford","http://www.ufcstats.com/fighter-details/ffc3e6daaa6da0b7","0","50","0","Bantamweight","","","","3","4:44"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Cody McKenzie","http://www.ufcstats.com/fighter-details/7be63795363029e8","0","30","5","Featherweight","win","http://www.ufcstats.com/fight-details/44ad16cd4e6c93d7","U-DEC","3","5:00"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Leonard Garcia","http://www.ufcstats.com/fighter-details/917e53fa0adea0d3","0","15","0","Featherweight","","","","3","5:00"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Steven Siler","http://www.ufcstats.com/fighter-details/d188a3b817860ec6","0","50","1","Featherweight","win","http://www.ufcstats.com/fight-details/6d6a1834e0d18f0c","U-DEC","3","5:00"
"UFC 159: Jones vs Sonnen","http://www.ufcstats.com/event-details/ea0ad155451ed1f5","April 27, 2013","Newark, New Jersey, USA","Kurt Holobaugh","http://www.ufcstats.com/fighter-details/a7151778b3381036","0","41","1","Featherweight","","","","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Benson Henderson","http://www.ufcstats.com/fighter-details/2676b28836a5a836","0","68","0","Lightweight","win","http://www.ufcstats.com/fight-details/6599a94704d56719","S-DEC","5","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Gilbert Melendez","http://www.ufcstats.com/fighter-details/aa5b4eff51bdc7d1","0","43","1","Lightweight","","","","5","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Daniel Cormier","http://www.ufcstats.com/fighter-details/d967f0128c323de6","0","59","0","Heavyweight","win","http://www.ufcstats.com/fight-details/4dd561df1ca58ab8","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Frank Mir","http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed","0","24","0","Heavyweight","","","","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Josh Thomson","http://www.ufcstats.com/fighter-details/a566371ba2ad7152","1","36","1","Lightweight","win","http://www.ufcstats.com/fight-details/56ce29bdb1fe9abf","KO/TKO","2","3:44"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Nate Diaz","http://www.ufcstats.com/fighter-details/8355922d564b152c","0","21","1","Lightweight","","","","2","3:44"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Matt Brown","http://www.ufcstats.com/fighter-details/31123249b0bbf52e","0","40","0","Welterweight","win","http://www.ufcstats.com/fight-details/004885f7983f4658","KO/TKO","2","1:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Jordan Mein","http://www.ufcstats.com/fighter-details/2aa49b3766a59bcd","1","24","0","Welterweight","","","","2","1:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Chad Mendes","http://www.ufcstats.com/fighter-details/b5b684eac99ae0a3","1","7","0","Featherweight","win","http://www.ufcstats.com/fight-details/d13ea6559225991f","KO/TKO","1","1:08"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Darren Elkins","http://www.ufcstats.com/fighter-details/92a9aa9c93192871","0","2","0","Featherweight","","","","1","1:08"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Francis Carmont","http://www.ufcstats.com/fighter-details/3591d0d5d382a381","0","12","2","Middleweight","win","http://www.ufcstats.com/fight-details/3566c8e9d3a9caa8","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Lorenz Larkin","http://www.ufcstats.com/fighter-details/9450848a71d53776","0","32","0","Middleweight","","","","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Myles Jury","http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0","1","5","2","Lightweight","win","http://www.ufcstats.com/fight-details/704adfae22d0dfb8","KO/TKO","2","1:02"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Ramsey Nijem","http://www.ufcstats.com/fighter-details/22aa91e402d0fe1f","0","6","1","Lightweight","","","","2","1:02"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Joseph Benavidez","http://www.ufcstats.com/fighter-details/80eacd4da0617c57","2","57","2","Flyweight","win","http://www.ufcstats.com/fight-details/a6797238f9f98644","KO/TKO","2","4:50"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Darren Uyenoyama","http://www.ufcstats.com/fighter-details/6546af7ab545b90c","0","11","0","Flyweight","","","","2","4:50"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Jorge Masvidal","http://www.ufcstats.com/fighter-details/47b9e0e7703a4868","0","50","6","Lightweight","win","http://www.ufcstats.com/fight-details/786033c27fdaa020","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Tim Means","http://www.ufcstats.com/fighter-details/4b47e71384a9522f","0","43","0","Lightweight","","","","3","5:00"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","TJ Dillashaw","http://www.ufcstats.com/fighter-details/c849740a3ff51931","1","21","1","Bantamweight","win","http://www.ufcstats.com/fight-details/b229ee2997b70d16","KO/TKO","1","4:22"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Hugo Viana","http://www.ufcstats.com/fighter-details/f95381efb3051d81","0","11","0","Bantamweight","","","","1","4:22"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Anthony Njokuani","http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2","1","26","0","Lightweight","win","http://www.ufcstats.com/fight-details/56ad1de1924984ad","KO/TKO","2","2:52"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Roger Bowling","http://www.ufcstats.com/fighter-details/3b9f723e2720a238","0","27","1","Lightweight","","","","2","2:52"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Yoel Romero","http://www.ufcstats.com/fighter-details/f77c68bb4be8516d","1","12","0","Middleweight","win","http://www.ufcstats.com/fight-details/c8a48abe3263f796","KO/TKO","1","1:32"
"UFC on FOX: Henderson vs Melendez","http://www.ufcstats.com/event-details/aa79d5399571068e","April 20, 2013","San Jose, California, USA","Clifford Starks","http://www.ufcstats.com/fighter-details/5abf827d62f98fee","0","3","0","Middleweight","","","","1","1:32"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Urijah Faber","http://www.ufcstats.com/fighter-details/78114b7199cef90c","0","93","4","Bantamweight","win","http://www.ufcstats.com/fight-details/b4d0659f60c8aa7c","SUB","4","3:16"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Scott Jorgensen","http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f","0","73","1","Bantamweight","","","","4","3:16"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Kelvin Gastelum","http://www.ufcstats.com/fighter-details/8c0580d4fff106c1","0","31","3","Middleweight","win","http://www.ufcstats.com/fight-details/f286aad7b3558b21","S-DEC","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Uriah Hall","http://www.ufcstats.com/fighter-details/65578a75fa7900e3","0","44","2","Middleweight","","","","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Cat Zingano","http://www.ufcstats.com/fighter-details/3ecd936bd8814108","0","35","1","Women's Bantamweight","win","http://www.ufcstats.com/fight-details/2594287e8fa31404","KO/TKO","3","2:55"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Miesha Tate","http://www.ufcstats.com/fighter-details/b96619b3acd7d9da","0","23","3","Women's Bantamweight","","","","3","2:55"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Travis Browne","http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b","1","9","0","Heavyweight","win","http://www.ufcstats.com/fight-details/5ba1e6f5519074c9","KO/TKO","1","1:11"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Gabriel Gonzaga","http://www.ufcstats.com/fighter-details/270b89c00ef0c55c","0","1","0","Heavyweight","","","","1","1:11"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Robert McDaniel","http://www.ufcstats.com/fighter-details/5cafbc97dba2e797","0","35","0","Middleweight","win","http://www.ufcstats.com/fight-details/dc85144d1d945076","SUB","3","2:49"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Gilbert Smith","http://www.ufcstats.com/fighter-details/54ed8dc6f8c31207","0","14","3","Middleweight","","","","3","2:49"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Josh Samman","http://www.ufcstats.com/fighter-details/9deff9e3e8d94d47","1","36","0","Middleweight","win","http://www.ufcstats.com/fight-details/5067fe22dbc4baff","KO/TKO","2","2:17"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Kevin Casey","http://www.ufcstats.com/fighter-details/8d9586726252dbf7","0","14","0","Middleweight","","","","2","2:17"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Luke Barnatt","http://www.ufcstats.com/fighter-details/172c2135e70f87b7","0","113","1","Middleweight","win","http://www.ufcstats.com/fight-details/8c8468ed2878dc0a","U-DEC","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Collin Hart","http://www.ufcstats.com/fighter-details/16bf6a73bdd302cd","0","95","2","Middleweight","","","","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Dylan Andrews","http://www.ufcstats.com/fighter-details/00debc804e2b1cd4","1","20","0","Middleweight","win","http://www.ufcstats.com/fight-details/adf590055f922f5b","KO/TKO","1","3:22"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Jimmy Quinlan","http://www.ufcstats.com/fighter-details/ddbe4fa2ea573393","0","7","1","Middleweight","","","","1","3:22"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Clint Hester","http://www.ufcstats.com/fighter-details/92b62174c175ce19","2","66","0","Middleweight","win","http://www.ufcstats.com/fight-details/40a43ffdd1624bed","KO/TKO","3","3:53"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Bristol Marunde","http://www.ufcstats.com/fighter-details/a17322f99ddfd8e9","0","21","3","Middleweight","","","","3","3:53"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Cole Miller","http://www.ufcstats.com/fighter-details/282fa667ff9c51ed","0","5","1","Featherweight","win","http://www.ufcstats.com/fight-details/4f850f7e35d85bb8","SUB","1","4:23"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Bart Palaszewski","http://www.ufcstats.com/fighter-details/4304992c2acc187b","0","18","0","Featherweight","","","","1","4:23"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Maximo Blanco","http://www.ufcstats.com/fighter-details/4a1329cc8eb0928a","0","52","2","Featherweight","win","http://www.ufcstats.com/fight-details/0a5a021cb11299bf","U-DEC","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Sam Sicilia","http://www.ufcstats.com/fighter-details/b8aef0faf4ce9b31","0","26","1","Featherweight","","","","3","5:00"
"The Ultimate Fighter: Team Jones vs. Team Sonnen Finale","http://www.ufcstats.com/event-details/ce47f49e5c386a9c","April 13, 2013","Las Vegas, Nevada, USA","Daniel Pineda","http://www.ufcstats.com/fighter-details/361d49960a196976","0","1","2","Featherweight","win","http://www.ufcstats.com/fight-details/ae0fdb792308b0f8","SUB","1","1:35"
